URL,Text,Keyword
https://bsky.app/profile/robert.rbnhmr.me/post/3m6l6ztpijc2c,"nah, it stand for ""transpublican"".  he did an about face and is embracing the trans community",trans community
https://bsky.app/profile/cdm.expert/post/3m6l5netxq22s,"fuck that toady Gov'nr Good Hair asshole sellout - if you can't stand with the trans and queer community, go to fucking hell. 

also, running a california governor in the next round is fucking suicide

kelly w/ pritzker, now that would FUCKIN SLAP",trans community
https://bsky.app/profile/batcushion.bsky.social/post/3m6l5lpd56k2p,gotta find more trans (esp fem) folks in this kink community,trans community
https://bsky.app/profile/robynpjs.bsky.social/post/3m6l4icuy3k25,"I am a mental health professional helping families cope with suicide loss, and a member of the LGBTQ community.
I was horrified to learn that a child who died by suicide was listed on the Trans Lives Matter, Remembering Our Dead list without the family’s knowledge or permission.  Absolutely wrong!",trans community
https://bsky.app/profile/theladyred.bsky.social/post/3m6l43ojohs2k,"Hey y'all.  My friend, parent of a trans kid whose family had to relocate to another country because of our current government's horrific trans agenda, has a new substack.

Both she and her son were very politically active and her storytelling of what happened and how it's going is compelling.",trans community
https://bsky.app/profile/raeemberveil.bsky.social/post/3m6l3n4722k2r,"#WWE, #AEW, #TNA, #AAA, & #ROH #trans & #nonbinary fans, come join us in The Haven #Discord. Fun and community, as well as updated #wrestling news. We'll even throw some #NHL action to ya as well. @avalanche.bsky.social games all season long!
#wrestling #lgbt #lgbtq #lgbtqia #enby #transgender",trans community
https://bsky.app/profile/transducer.bsky.social/post/3m6l2rumots2n,"My mom was telling me yesterday that she’d seen a Facebook post about “trans awareness week,” and wondered if that was a real thing.

I said yes, but there’s some in the trans community thinking that perhaps “lack of awareness” is not really the major problem trans people face, nowadays 🙃",trans community
https://bsky.app/profile/epi-nymph.bsky.social/post/3m6kwhwbivk2y,"I get that, but I see people posting about is as expressing their own preference. But honestly so much discourse within the trans community gets tiring, I can really empathize!",trans community
https://bsky.app/profile/queerpaisley.bsky.social/post/3m6kwdbk72c26,I just saw someone say they don’t like the word folx. I don’t have an issue with the word as a nonbinary person. I’m so tired of the trans community assuming they can just speak for all trans people.,trans community
https://bsky.app/profile/thegrimrecapper.bsky.social/post/3m6ksbuo76s2u,"LGBTQIA+ people are autistic at disproportionate rates compared to the wider, more boring community, and if there's one stereotype of autistic people that's largely accurate, it's the transport geek one.

So yes, trans = trains.",trans community
https://bsky.app/profile/dargonluce.bsky.social/post/3m6ks2fsaqk2f,What a wonderful idea! I'm going to suggest we do something similar for the Trans children in our community.,trans community
https://bsky.app/profile/abcfactcheck.bsky.social/post/3m6krnc2hec2u,"A warning to our community 

Nancy is a child molester who does not believe in Trans rights.

Keep your children away from her",trans community
https://bsky.app/profile/abcfactcheck.bsky.social/post/3m6krmzkq2c2u,"A warning to our community 

Nancy is a child molester who does not believe in Trans rights.

Keep your children away from her",trans community
https://bsky.app/profile/digitmusic.bsky.social/post/3m6krjbcjhs2c,My apologies to the trans community but I’m kinda good with T-publican.,trans community
https://bsky.app/profile/abcfactcheck.bsky.social/post/3m6krgq2wx22u,"A warning to our community 

Nancy is a child molester who does not believe in Trans rights.

Keep your children away from her",trans community
https://bsky.app/profile/abcfactcheck.bsky.social/post/3m6krg5rqf22u,"A warning to our community 

Nancy is a child molester who does not believe in Trans rights.

Keep your children away from her",trans community
https://bsky.app/profile/jazzlet.bsky.social/post/3m6kqiqsygs2f,"100,000 isn't enough for me, so all the British women who haven't signed this need to do so, and everyone needs to share it. Doing so is a tiny action to support our trans community, but lots of tiny actions add up!",trans community
https://bsky.app/profile/the-mess.bsky.social/post/3m6kqb7ogqs2o,"But it also has an advantage, I can take a break from twitter and get some gaming in finally :P Because I've found verbally punching trolls and transphobes far, far too fun. Along with supporting the trans community. 

Did troll one ""troll"" into admitting they're a women if they got castrated tho :3",trans community
https://bsky.app/profile/friendsonly-please.bsky.social/post/3m6kpxry77c25,"There's a wonderful place that supports and trains transgender women as well as others in the LGBTQIA community. ATW (Arm Trans Women) Instruction. They have classes in VA and PA. They're also on BlueSky @atwfi.bsky.social . 
#transgenderwomen #transgenderveterans #transgenderrights",trans community
https://bsky.app/profile/serrentix.bsky.social/post/3m6kpos5d5s2e,there's like three people in the birmingham trans community who are openly far-right bullies and it sucks that they've somehow put themselves into a position of influence,trans community
https://bsky.app/profile/moosewerk.filix-femina.com/post/3m6kotitwa227,"-*#HEY TRANS COMMUNITY#*-

if you're posting pre- and post-transition pictures of yourself, put them through a computer vision poison filter first.

youtu.be/Pp9MwZkHiMQ

Like I cannot stress enough that opsec is for everyone okay ilysm bye 🧡",trans community
https://bsky.app/profile/lgbtbriefly.bsky.social/post/3m6ko4po7nw2z,"Anti-trans rhetoric and legislation have dramatically increased threats to trans youth, prompting parents to prioritize self-care, mental health support, and community resources to protect their children.
",trans community
https://bsky.app/profile/undisclosure.bsky.social/post/3m6kn3o4a5s2d,"Die Trans-Community von Lilischote ist total durch. Verfolgungswahn, Politiker und weiße endo CIS Männer mit Macht jagen Trans-Personen und sorgen für deren Auslöschung. Sowas bekommt man da tagtäglich zu hören.",trans community
https://bsky.app/profile/abcfactcheck.bsky.social/post/3m6km2dknoc2m,"A warning to our community 

Sahara is a child molester who does not believe in Trans rights.

Keep your children away from her",trans community
https://bsky.app/profile/abcfactcheck.bsky.social/post/3m6klznfjc22m,"A warning to our community 

Sahara is a child molester who does not believe in Trans rights.

Keep your children away from her",trans community
https://bsky.app/profile/abcfactcheck.bsky.social/post/3m6klysv7rs2m,"A warning to our community 

Sahara is a child molester who does not believe in Trans rights.

Keep your children away from her",trans community
https://bsky.app/profile/reveriemasters.bsky.social/post/3m6kkkotic22i,"Please spread the word to your friends to keep our community safe. He’s posting in a community with lots of trans people, and wants donations for iiSU",trans community
https://bsky.app/profile/nionwomen.bsky.social/post/3m6kkh5n6a222,"As a collective of everyday women, who felt increasingly uncomfortable with the harmful narratives directed at the trans community, we have been hugely encouraged by the following this call for kindness has amassed in such a short time.",trans community
https://bsky.app/profile/courtellingson.bsky.social/post/3m6kjc2ge6c2b,"Albertans believe in Charter Rights.

New Democrats will protect them.

For teachers, for the trans community, and all Albertans.

There was a huge crowd of allies at the Trans Day of Remembrance & they were not happy about the UCP's use of the notwithstanding clause.

#abpoli",trans community
https://bsky.app/profile/saintwisona.bsky.social/post/3m6kixpq4dk2p,"we went to a transfolk support group last weekend to poke in and see what the local community looked like, they ended up talking a lot about the holiday season and how to manage being with family that didn't know you were trans and maybe I'm an asshole but I felt like all of them spoke from-",trans community
https://bsky.app/profile/vitridoll.bsky.social/post/3m6khlvqsec2c,The trans community here sucks. I'm already an outlier because I don't go out every night and don't already know 20 other trans people. Then when I do meet someone they want to fuck me then ditch me.,trans community
https://bsky.app/profile/aminaerin.bsky.social/post/3m6kgvdced225,Oh she was the one lecturing the trans community and allies if I recall…Annoyed shes a fellow red head,trans community
https://bsky.app/profile/terrifiedintersex.bsky.social/post/3m6kg44fzds2a,"But on all these notes, the trans community rejects me too. So I have no tribe at all. I was just born to be excluded from the whole species I guess.",trans community
https://bsky.app/profile/radiofreeamerica.online/post/3m6kemf4ys72c,How the Trans Community is Gearing Up for Trump's Second Term.,trans community
https://bsky.app/profile/gideon9th.bsky.social/post/3m6lfvzw2xs2c,"#Pride #Atheism #Truth #FreeSpeech #FreeChoice
#nonbinary #laicism #AIart #books #writingcommunity #ebooks #audiobooks #IndieGames 
#Fantasy #scifi #booksky
#science
#TFSM #LGBTQ
#TransRights #HumanRights
#AI #SnowCrash #SlowHorses
#GideonTheNinth #DUNE #MalazanBookOfTheFallen #indieauthor #histfic⚧️",nonbinary
https://bsky.app/profile/gideon9th.bsky.social/post/3m6lfuw6qzs2c,"#Pride #Atheism #Truth #FreeSpeech #FreeChoice
#nonbinary #laicism #AIart #books #writingcommunity #ebooks #audiobooks #IndieGames 
#Fantasy #scifi #booksky
#science
#TFSM #LGBTQ
#TransRights #HumanRights
#AI #SnowCrash #SlowHorses
#GideonTheNinth #DUNE #MalazanBookOfTheFallen #indieauthor #histfic⚧️",nonbinary
https://bsky.app/profile/gideon9th.bsky.social/post/3m6lfu5xs7c2c,"#Pride #Atheism #Truth #FreeSpeech #FreeChoice
#nonbinary #laicism #AIart #books #writingcommunity #ebooks #audiobooks #IndieGames 
#Fantasy #scifi #booksky
#science
#TFSM #LGBTQ
#TransRights #HumanRights
#AI #SnowCrash #SlowHorses
#GideonTheNinth #DUNE #MalazanBookOfTheFallen #indieauthor #histfic⚧️",nonbinary
https://bsky.app/profile/gideon9th.bsky.social/post/3m6lfskojp22c,"#Pride #Atheism #Truth #FreeSpeech #FreeChoice
#nonbinary #laicism #AIart #books #writingcommunity #ebooks #audiobooks #IndieGames 
#Fantasy #scifi #booksky
#science
#TFSM #LGBTQ
#TransRights #HumanRights
#AI #SnowCrash #SlowHorses
#GideonTheNinth #DUNE #MalazanBookOfTheFallen #indieauthor #histfic⚧️",nonbinary
https://bsky.app/profile/gideon9th.bsky.social/post/3m6lfs2nbuk2c,"#Pride #Atheism #Truth #FreeSpeech #FreeChoice
#nonbinary #laicism #AIart #books #writingcommunity #ebooks #audiobooks #IndieGames 
#Fantasy #scifi #booksky
#science
#TFSM #LGBTQ
#TransRights #HumanRights
#AI #SnowCrash #SlowHorses
#GideonTheNinth #DUNE #MalazanBookOfTheFallen #indieauthor #histfic⚧️",nonbinary
https://bsky.app/profile/gideon9th.bsky.social/post/3m6lfr42ogs2c,"#Pride #Atheism #Truth #FreeSpeech #FreeChoice
#nonbinary #laicism #AIart #books #writingcommunity #ebooks #audiobooks #IndieGames 
#Fantasy #scifi #booksky
#science
#TFSM #LGBTQ
#TransRights #HumanRights
#AI #SnowCrash #SlowHorses
#GideonTheNinth #DUNE #MalazanBookOfTheFallen #indieauthor #histfic⚧️",nonbinary
https://bsky.app/profile/gideon9th.bsky.social/post/3m6lfpxsz2s2c,"#Pride #Atheism #Truth #FreeSpeech #FreeChoice
#nonbinary #laicism #AIart #books #writingcommunity #ebooks #audiobooks #IndieGames 
#Fantasy #scifi #booksky
#science
#TFSM #LGBTQ
#TransRights #HumanRights
#AI #SnowCrash #SlowHorses
#GideonTheNinth #DUNE #MalazanBookOfTheFallen #indieauthor #histfic⚧️",nonbinary
https://bsky.app/profile/gideon9th.bsky.social/post/3m6lfp6q7mc2c,"#Pride #Atheism #Truth #FreeSpeech #FreeChoice
#nonbinary #laicism #AIart #books #writingcommunity #ebooks #audiobooks #IndieGames 
#Fantasy #scifi #booksky
#science
#TFSM #LGBTQ
#TransRights #HumanRights
#AI #SnowCrash #SlowHorses
#GideonTheNinth #DUNE #MalazanBookOfTheFallen #indieauthor #histfic⚧️",nonbinary
https://bsky.app/profile/gideon9th.bsky.social/post/3m6lfn74uqs2c,"#Pride #Atheism #Truth #FreeSpeech #FreeChoice
#nonbinary #laicism #AIart #books #writingcommunity #ebooks #audiobooks #IndieGames 
#Fantasy #scifi #booksky
#science
#TFSM #LGBTQ
#TransRights #HumanRights
#AI #SnowCrash #SlowHorses
#GideonTheNinth #DUNE #MalazanBookOfTheFallen #indieauthor #histfic⚧️",nonbinary
https://bsky.app/profile/gideon9th.bsky.social/post/3m6lfm3zz4c2c,"#Pride #Atheism #Truth #FreeSpeech #FreeChoice
#nonbinary #laicism #AIart #books #writingcommunity #ebooks #audiobooks #IndieGames 
#Fantasy #scifi #booksky
#science
#TFSM #LGBTQ
#TransRights #HumanRights
#AI #SnowCrash #SlowHorses
#GideonTheNinth #DUNE #MalazanBookOfTheFallen #indieauthor #histfic⚧️",nonbinary
https://bsky.app/profile/gideon9th.bsky.social/post/3m6lfkxkax22c,"#Pride #Atheism #Truth #FreeSpeech #FreeChoice
#nonbinary #laicism #AIart #books #writingcommunity #ebooks #audiobooks #IndieGames 
#Fantasy #scifi #booksky
#science
#TFSM #LGBTQ
#TransRights #HumanRights
#AI #SnowCrash #SlowHorses
#GideonTheNinth #DUNE #MalazanBookOfTheFallen #indieauthor #histfic⚧️",nonbinary
https://bsky.app/profile/gideon9th.bsky.social/post/3m6lfjqzqjc2c,"#Pride #Atheism #Truth #FreeSpeech #FreeChoice
#nonbinary #laicism #AIart #books #writingcommunity #ebooks #audiobooks #IndieGames 
#Fantasy #scifi #booksky
#science
#TFSM #LGBTQ
#TransRights #HumanRights
#AI #SnowCrash #SlowHorses
#GideonTheNinth #DUNE #MalazanBookOfTheFallen #indieauthor #histfic⚧️",nonbinary
https://bsky.app/profile/gideon9th.bsky.social/post/3m6lfhptnn22c,"#Pride #Atheism #Truth #FreeSpeech #FreeChoice
#nonbinary #laicism #AIart #books #writingcommunity #ebooks #audiobooks #IndieGames 
#Fantasy #scifi #booksky
#science
#TFSM #LGBTQ
#TransRights #HumanRights
#AI #SnowCrash #SlowHorses
#GideonTheNinth #DUNE #MalazanBookOfTheFallen #indieauthor #histfic⚧️",nonbinary
https://bsky.app/profile/gideon9th.bsky.social/post/3m6lfgrz6o22c,"#Pride #Atheism #Truth #FreeSpeech #FreeChoice
#nonbinary #laicism #AIart #books #writingcommunity #ebooks #audiobooks #IndieGames 
#Fantasy #scifi #booksky
#science
#TFSM #LGBTQ
#TransRights #HumanRights
#AI #SnowCrash #SlowHorses
#GideonTheNinth #DUNE #MalazanBookOfTheFallen #indieauthor #histfic⚧️",nonbinary
https://bsky.app/profile/gideon9th.bsky.social/post/3m6lfg57kuc2c,"#Pride #Atheism #Truth #FreeSpeech #FreeChoice
#nonbinary #laicism #AIart #books #writingcommunity #ebooks #audiobooks #IndieGames 
#Fantasy #scifi #booksky
#science
#TFSM #LGBTQ
#TransRights #HumanRights
#AI #SnowCrash #SlowHorses
#GideonTheNinth #DUNE #MalazanBookOfTheFallen #indieauthor #histfic⚧️",nonbinary
https://bsky.app/profile/gideon9th.bsky.social/post/3m6lfeesdbs2c,"#Pride #Atheism #Truth #FreeSpeech #FreeChoice
#nonbinary #laicism #AIart #books #writingcommunity #ebooks #audiobooks #IndieGames 
#Fantasy #scifi #booksky
#science
#TFSM #LGBTQ
#TransRights #HumanRights
#AI #SnowCrash #SlowHorses
#GideonTheNinth #DUNE #MalazanBookOfTheFallen #indieauthor #histfic⚧️",nonbinary
https://bsky.app/profile/gideon9th.bsky.social/post/3m6lezpq4fk2c,"#Pride #Atheism #Truth #FreeSpeech #FreeChoice
#nonbinary #laicism #AIart #books #writingcommunity #ebooks #audiobooks #IndieGames 
#Fantasy #scifi #booksky
#science
#TFSM #LGBTQ
#TransRights #HumanRights
#AI #SnowCrash #SlowHorses
#GideonTheNinth #DUNE #MalazanBookOfTheFallen #indieauthor #histfic⚧️",nonbinary
https://bsky.app/profile/gideon9th.bsky.social/post/3m6lez6xx6c2c,"#Pride #Atheism #Truth #FreeSpeech #FreeChoice
#nonbinary #laicism #AIart #books #writingcommunity #ebooks #audiobooks #IndieGames 
#Fantasy #scifi #booksky
#science
#TFSM #LGBTQ
#TransRights #HumanRights
#AI #SnowCrash #SlowHorses
#GideonTheNinth #DUNE #MalazanBookOfTheFallen #indieauthor #histfic⚧️",nonbinary
https://bsky.app/profile/tofufawn.bsky.social/post/3m6ldzldj7c26,Another nitpick to add to the pile but i wish people would stop gluing gay words together like “trans nonbinary queer” when talking about a piece of media. Just say nonbinary. Thats like me calling this apple pie an apple pie baked good edible object,nonbinary
https://bsky.app/profile/kanonen-futter.bsky.social/post/3m6ldt57prk2u,"so the discord server used to belong to a friend group of the lead dev, and people quickly found some unsavory messages regarding trans/nonbinary people. imho they're quite mild, and it seems to me that he isn't a bigot of any kind",nonbinary
https://bsky.app/profile/gideon9th.bsky.social/post/3m6lbm4ryy22u,"#Pride #Atheism #Truth #FreeSpeech #FreeChoice
#nonbinary #laicism #AIart #books #writingcommunity #ebooks #audiobooks #IndieGames 
#Fantasy #scifi #booksky
#science
#TFSM #LGBTQ
#TransRights #HumanRights
#AI #SnowCrash #SlowHorses
#GideonTheNinth #DUNE #MalazanBookOfTheFallen #indieauthor #histfic⚧️",nonbinary
https://bsky.app/profile/gideon9th.bsky.social/post/3m6lbld2gic2u,"#Pride #Atheism #Truth #FreeSpeech #FreeChoice
#nonbinary #laicism #AIart #books #writingcommunity #ebooks #audiobooks #IndieGames 
#Fantasy #scifi #booksky
#science
#TFSM #LGBTQ
#TransRights #HumanRights
#AI #SnowCrash #SlowHorses
#GideonTheNinth #DUNE #MalazanBookOfTheFallen #indieauthor #histfic⚧️",nonbinary
https://bsky.app/profile/gideon9th.bsky.social/post/3m6lbkqgpyc2u,"#Pride #Atheism #Truth #FreeSpeech #FreeChoice
#nonbinary #laicism #AIart #books #writingcommunity #ebooks #audiobooks #IndieGames 
#Fantasy #scifi #booksky
#science
#TFSM #LGBTQ
#TransRights #HumanRights
#AI #SnowCrash #SlowHorses
#GideonTheNinth #DUNE #MalazanBookOfTheFallen #indieauthor #histfic⚧️",nonbinary
https://bsky.app/profile/gideon9th.bsky.social/post/3m6lbkg6mxk2u,"#Pride #Atheism #Truth #FreeSpeech #FreeChoice
#nonbinary #laicism #AIart #books #writingcommunity #ebooks #audiobooks #IndieGames 
#Fantasy #scifi #booksky
#science
#TFSM #LGBTQ
#TransRights #HumanRights
#AI #SnowCrash #SlowHorses
#GideonTheNinth #DUNE #MalazanBookOfTheFallen #indieauthor #histfic⚧️",nonbinary
https://bsky.app/profile/gideon9th.bsky.social/post/3m6lbjuiets2u,"#Pride #Atheism #Truth #FreeSpeech #FreeChoice
#nonbinary #laicism #AIart #books #writingcommunity #ebooks #audiobooks #IndieGames 
#Fantasy #scifi #booksky
#science
#TFSM #LGBTQ
#TransRights #HumanRights
#AI #SnowCrash #SlowHorses
#GideonTheNinth #DUNE #MalazanBookOfTheFallen #indieauthor #histfic⚧️",nonbinary
https://bsky.app/profile/gideon9th.bsky.social/post/3m6lbjffmm22u,"#Pride #Atheism #Truth #FreeSpeech #FreeChoice
#nonbinary #laicism #AIart #books #writingcommunity #ebooks #audiobooks #IndieGames 
#Fantasy #scifi #booksky
#science
#TFSM #LGBTQ
#TransRights #HumanRights
#AI #SnowCrash #SlowHorses
#GideonTheNinth #DUNE #MalazanBookOfTheFallen #indieauthor #histfic⚧️",nonbinary
https://bsky.app/profile/gideon9th.bsky.social/post/3m6lbcvmdb22u,"#Pride #Atheism #Truth #FreeSpeech #FreeChoice
#nonbinary #laicism #AIart #books #writingcommunity #ebooks #audiobooks #IndieGames 
#Fantasy #scifi #booksky
#science
#TFSM #LGBTQ
#TransRights #HumanRights
#AI #SnowCrash #SlowHorses
#GideonTheNinth #DUNE #MalazanBookOfTheFallen #indieauthor #histfic⚧️",nonbinary
https://bsky.app/profile/gideon9th.bsky.social/post/3m6lbb7ax422u,"#Pride #Atheism #Truth #FreeSpeech #FreeChoice
#nonbinary #laicism #AIart #books #writingcommunity #ebooks #audiobooks #IndieGames 
#Fantasy #scifi #booksky
#science
#TFSM #LGBTQ
#TransRights #HumanRights
#AI #SnowCrash #SlowHorses
#GideonTheNinth #DUNE #MalazanBookOfTheFallen #indieauthor #histfic⚧️",nonbinary
https://bsky.app/profile/gideon9th.bsky.social/post/3m6lb7ds6gk2u,"#Pride #Atheism #Truth #FreeSpeech #FreeChoice
#nonbinary #laicism #AIart #books #writingcommunity #ebooks #audiobooks #IndieGames 
#Fantasy #scifi #booksky
#science
#TFSM #LGBTQ
#TransRights #HumanRights
#AI #SnowCrash #SlowHorses
#GideonTheNinth #DUNE #MalazanBookOfTheFallen #indieauthor #histfic⚧️",nonbinary
https://bsky.app/profile/gideon9th.bsky.social/post/3m6lb6lls5s2u,"#Pride #Atheism #Truth #FreeSpeech #FreeChoice
#nonbinary #laicism #AIart #books #writingcommunity #ebooks #audiobooks #IndieGames 
#Fantasy #scifi #booksky
#science
#TFSM #LGBTQ
#TransRights #HumanRights
#AI #SnowCrash #SlowHorses
#GideonTheNinth #DUNE #MalazanBookOfTheFallen #indieauthor #histfic⚧️",nonbinary
https://bsky.app/profile/gideon9th.bsky.social/post/3m6lb4fnk522u,"#Pride #Atheism #Truth #FreeSpeech #FreeChoice
#nonbinary #laicism #AIart #books #writingcommunity #ebooks #audiobooks #IndieGames 
#Fantasy #scifi #booksky
#science
#TFSM #LGBTQ
#TransRights #HumanRights
#AI #SnowCrash #SlowHorses
#GideonTheNinth #DUNE #MalazanBookOfTheFallen #indieauthor #histfic⚧️",nonbinary
https://bsky.app/profile/lethalvvd.bsky.social/post/3m6lagv6qrs2m,"Selling feet pics btw (Paypal or OF only) 💜💜

#nsfw #realnsfw #nsfwbsky #nsfwbluesky #trans #femboy #trap #alternative #alt #girlcock #ofcreator #nonbinary #mtf #puppygirl #kemonomimi #bush #cosplay #cnc #toes #feet",nonbinary
https://bsky.app/profile/paceisthetrick.bsky.social/post/3m6lea5asdc2q,Um mano falando se respeitam pronome de pessoas nb/trans deveriam respeitar também como o estado-unidense quer se chamado kkkkk,nb
https://bsky.app/profile/radpax.bsky.social/post/3m6kykni4322e,"Yes! I loved their voice!
I wanna see more NB's with deep masc voices and even facial hair
It just makes NB feel like ""girl lite"" when they only hire afab NB people. I'm glad we have them in media but I hope trans masc and amab NB's get hired more",nb
https://bsky.app/profile/melancholiholic.bsky.social/post/3m6l6lzawcc2u,"EN translations of Gnosia take some liberty with the queer labels. Not to say the original isn't queer, it is

There's an identity called ""han"", which is like a combination of agender & asexual w/ a specific procedure to become sexless. ""Nonbinary"" or ""asexual"" in EN are both han in JP",agender
https://bsky.app/profile/boalternativ.bsky.social/post/3m6kbbdmg3x2h,"Anlässlich des „Internationalen Tages zur Beseitigung von Gewalt gegen Frauen“ hat ein Bündnis aus Bochumer Initiativen gestern zu eine Demonstration gegen Gewalt an FLINTA* (Frauen, Lesben, inter, nicht-binäre, trans* und agender Personen) aufgerufen. Sie berichten: »In […]",agender
https://bsky.app/profile/redcomets.net/post/3m6k2t7eyec2p,"I should be more obnoxiously transgender on here.

Feeling really good about being an ""agender boy"" lately. I prefer ""boy"" over ""man"" because it has the appropriate ""I want to show you my robot toys"" vibe.

(this isn't new, I preferred ""girl"" over ""woman"" too, when I was that)",agender
https://bsky.app/profile/halberdly.bsky.social/post/3m6jzn6smus2b,"this does make some sense
am unsure of how i would physically transition but i would likely be interested
and agender does seem to be something that would fit me",agender
https://bsky.app/profile/marily-nb.bsky.social/post/3m6jzhtv7fc2b,"You give off vibes that you'd maybe be interested in physically transitioning in some way

You also give off vibes that you may be in some part agender.",agender
https://bsky.app/profile/jrepo.bsky.social/post/3m6jeaodddc2l,"Itse agender yksilönä en oikein koe keskustelun osuvan itseeni, olenhan luokittelun ulkopuolella XD

Paljon silti seuraan netin syövereitä ja tuntuu yleistyvän UK tyylinen transviha, joka usein kohdistuu transnaisiin. Siksi pähkäillyt, että liittyykö se jotenkin ""naiseuteen"", vai mistä se kumpuaa.",agender
https://bsky.app/profile/claudialuisa16.bsky.social/post/3m6jbhplezc2v,"Jedes Jahr fordern Flinta* (Frauen, Lesben, inter*, nicht-binäre, trans*, und agender* Personen) am 25. November: Keine* mehr. Und jedes Jahr sind es wieder mehr – mehr Flinta*, die Opfer geschlechtsspezifischer Gewalt werden.
taz.de/Tag-gegen-Ge...",agender
https://bsky.app/profile/queerbildung.social/post/3m6janhwr4l2l,"Wir patologisieren deren Verhalten und entlasten sie von der politischen Verantwortung, es zu ändern.

Die Verantwortung wird so auf trans, agender und nicht-binäre Menschen übertragen.
Die Verantwortung dafür Verständnis zu zeigen.

Ohne mich!",agender
https://bsky.app/profile/queerbildung.social/post/3m6janhwq5c2l,"Ich bin dafür, destruktive Muster wie internalisierte Feindlichkeiten oder gesellschaftliche Pathologisierungen zu analysieren.
Aber ich werde nicht akzeptieren, dass dies auf dem Rücken von trans, nicht-binären oder agender Menschen passiert, indem man Transfeindlichkeit als Phobie einstuft.",agender
https://bsky.app/profile/queerbildung.social/post/3m6janhwges2l,"Ich verstehe den Wunsch, inner­halb der Community oder der politischen Linken über Spannungen zu sprechen. Aber Transfeindlichkeit ""konstruktiv"" zu thematisieren bedeutet in der Praxis, die Existenz von trans, nicht-binären und agender Personen zur Verhandlungsmasse zu machen.",agender
https://bsky.app/profile/rinkuraku.bsky.social/post/3m6ipdxc62c24,"Why are you so concerned about whether other people can have kids or not? It's kind of weird. Cis men need to stop telling women, trans or cis what to do with their bodies.

Stop telling trans men, enbys, agender, and anyone anywhere else on the gender spectrum what to do as well.",agender
https://bsky.app/profile/livho.bsky.social/post/3m6ibosbiac25,"Heute ist der Tag gegen Gewalt an Flinta* und leider ist es vielen wohl noch nicht bewusst, dass das eine größere Gruppe als Frauen ist, denn leider wird in vielen Posts kein Wort über trans, inter, nichtbinäre und agender Personen verloren. Und doch existieren wir.",agender
https://bsky.app/profile/hikikomorphism.bsky.social/post/3m6iakx7jg22j,"> FLINTA* is a German abbreviation that stands for ""Frauen, Lesben, Intergeschlechtliche, nichtbinäre, trans und agender Personen""

Looking forward to Berlin, I haven't even arrived yet and I'm learning so much",agender
https://bsky.app/profile/moarbunn.bsky.social/post/3m6l7prqx2c24,"On this #humpday I'm a baker

#kudos #moo #bear #furry #trans #transbear #bigass #ass #chubby #gainer #genderfluid #moarbunn #cuntbear #k-untbear #postop #vaginoplasty",genderfluid
https://bsky.app/profile/monicaanneheart.bsky.social/post/3m6l2e4lzs22y,"14246 - Monica Anne Heart 3 chola makeup blue eyeshadow pink lipstick hoop earrings high heels in a huge quinceanera dress - OpenArt
monicasaiplayground.tumblr.com/archive
#genderfluid #girlslikeus #transbeauty #transfashion #transfashionista #transgirl #transgirls #transisbeautiful #transmodel",genderfluid
https://bsky.app/profile/boredfellow05.bsky.social/post/3m6kzcgx2b22q,"As an amab genderfluid that'd be awesome! I'd especially love to see genuine wholesome depictions of amab NBs (or just trans ppl in general) who look like their agab, it'd be really destigmatizing and take away power from transphobes making fun of trans ppl who don't ""pass"".",genderfluid
https://bsky.app/profile/katie89rose.bsky.social/post/3m6kresgxgk27,#nonbinary #genderfluid #crossdresser #trans #polysexual #bigboobs #bigass #bigdick #naked #throwback,genderfluid
https://bsky.app/profile/naughtyfemdolly.bsky.social/post/3m6kocsbkvs2t,"Yeah sure, I'll be your pink punk bathroom bunny buddy. 😆😘😜

hashtags for the bots: #cd #transgirl #transfemme #sissy #genderfluid #mtf #crossdresser #crossdressing #femboy #bralette",genderfluid
https://bsky.app/profile/draw-maxvn.bsky.social/post/3m6kni57ook2k,"Some Drinks!
#pride #aroallo #aroace
#non_binary #enby #trans #bisexual #pansexual #genderqueer #intersex #genderfluid #aromantic #asexual #allosexual #transgender #art #cute #cute_art #artists_on_Bluesky #digital_art",genderfluid
https://bsky.app/profile/sarahdynamite.bsky.social/post/3m6kk6xw6m72o,youtube.com/shorts/1dMbl... #SonicRacingCrossWorlds #Vtuber #ENVtuber #trans #genderfluid #pansexual #PuertoRico #YouTube #YouTuber #twitch #twitchstreamer #kick @streamr-es.bsky.social,genderfluid
https://bsky.app/profile/nashi-murko.bsky.social/post/3m6kjichda22y,"All my Pride Tigers are still available on my kofi 
ko-fi.com/nashimurko/s...

£10

Trans | OPEN 
Rainbow | OPEN
Pan | OPEN
Lesbian | OPEN
Aroace | OPEN
Genderfluid | OPEN

#furryart #furry #furryfandom #furryadopt #anthroadopt #art #artist #furryfandom #furryadopts #furryartist #furrydrawing",genderfluid
https://bsky.app/profile/doobcreech.femsky.com/post/3m6kdiewwzk22,"only authorised personnel may touch :3

#femboy #femsky #genderfluid #trans #transfem",genderfluid
https://bsky.app/profile/cosmicktrigger.bsky.social/post/3m6jzvm5dpc2q,"FOLLOWERS: 

Use a translation program to translate my handle from Latin to English. You won't be disappointed. Also, seeing as I am genderfluid I sometimes switch ""Soror"" to ""Frater""",genderfluid
